id,userid,password,residence_state,high_school,high_school_name,high_school_city,high_school_state,major_1,major_2,GPA,college_class,ACT_english,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_math,SAT_EBRW,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
4705,kentjulie,e36QliafZ7xy,CA,9,Castilleja School,Palo Alto,CA,German Language and Literature,African Studies,3.65,2023,18,20,29,28,20,619,400,765,732,759,637,747,675,755,800,563,2
4704,hollandtimothy,ZnwIYfwDEV4e,NY,148,Nightingale-Bamford School,New York,NY,Geophysics and Seismology,Consumer Economics,2.98,2026,32,28,25,26,21,509,616,612,562,508,778,694,624,561,582,697,1
4703,warrendavid,NS2dDrXaFrxCXK9,CA,155,Sage Hill School,Newport Coast,CA,Archeology,English Literature (British and Commonwealth),2.75,2026,17,19,29,21,24,400,575,586,576,542,547,536,748,790,549,789,10
4702,sandraball,RM8APTZsoqcUH,CA,31,Marlborough School,Los Angeles,CA,"Biology/Biological Sciences, General",Ecology,2.54,2023,18,27,13,22,14,400,772,800,800,540,774,453,687,788,572,692,1
4701,luis79,l1CQAIq8,NY,88,Hackley School,Tarrytown,NY,Christian Studies,"East Asian Languages, Literatures, and Linguistics, Other",2.21,2026,20,17,10,21,24,454,518,506,687,520,539,679,610,521,639,749,1
4700,cookjeffrey,HZM5M7YW5fBMTs,NJ,20,The Pingry School,Basking Ridge,NJ,"Human Development and Family Studies, General",Dietetics/Dietitian,2.91,2026,21,17,36,24,26,613,515,696,800,800,431,637,568,587,762,692,10
4699,robert31,4LdkBc37ZiFEBTO,FL,68,Pine Crest School - Fort Lauderdale,Fort Lauderdale,FL,European Studies/Civilization,Autobody/Collision and Repair Technology/Technician,3.16,2027,29,27,25,21,25,734,448,720,786,708,609,710,800,684,800,517,8
4698,bbaker,6TDUpXZm92G3fYil1T,NM,114,Albuquerque Academy,Albuquerque,NM,Keyboard Instruments,Culinary Arts/Chef Training,2.98,2026,36,16,30,19,20,542,470,640,642,800,581,703,758,756,541,659,1
4697,rlester,8WPThETtLLlW1,NY,79,Williamsburg Charter High School,Brooklyn,NY,Fashion Merchandising,Dairy Science,3.65,2023,24,11,16,19,19,568,538,725,562,412,532,691,555,539,800,800,1
4696,murphycarlos,u7R6CxjA,TX,101,Liberal Arts & Science Academy,Austin,TX,Cytotechnology/Cytotechnologist,Biology Teacher Education,2.57,2024,8,21,25,16,9,609,532,581,683,493,565,668,738,645,592,765,7
4695,lindamorales,DB22c0VScSVAlbspjZ,NJ,132,OCVTS - Marine Academy of Technology & Environmental Science (MATES),Manahawkin,NJ,"Dance, Other",French Language Teacher Education,2.60,2024,11,17,36,23,22,632,443,771,616,708,488,697,735,503,796,568,4
4694,rdunlap,GHkxCYhS1h,CA,31,Marlborough School,Los Angeles,CA,"Animation, Interactive Technology, Video Graphics and Special Effects","Engineering, General",3.00,2026,9,21,29,18,28,547,400,583,462,520,527,691,488,581,800,714,10
4693,rmcdaniel,0TYhWk2v9GhncFaWO,NC,102,Cary Academy,Cary,NC,Cell/Cellular Biology and Histology,Bioinformatics,3.14,2027,11,34,27,26,28,431,594,738,686,684,768,771,668,586,780,779,3
4692,rebeccarivera,Pz8lKfBbgjE,CA,9,Castilleja School,Palo Alto,CA,"Computer and Information Sciences, General",Early Childhood Education and Teaching,3.19,2024,23,28,17,22,21,489,503,700,644,576,584,711,633,526,575,713,8
4691,pennyanderson,Brtxye5Y9v6XW,FL,104,American Heritage School - Plantation Campus,Plantation,FL,Accounting and Business/Management,Computer Software Engineering,3.04,2027,27,24,12,20,24,445,454,591,604,800,768,785,555,616,726,660,7
4690,washingtonterrance,7ExNJE2VIJ7uwz,NY,26,EF Academy New York,Thornwood,NY,Ancient/Classical Greek Language and Literature,Entomology,3.65,2025,17,25,23,18,22,400,536,491,526,550,783,546,800,583,628,787,9
4689,aaron02,4jJRhAuq5mE,VA,116,The Potomac School,McLean,VA,Health Information/Medical Records Technology/Technician,Forest Management/Forest Resources Management,3.15,2023,21,27,24,20,30,513,758,447,511,714,478,660,703,594,696,792,7
4688,stevenoconnor,O3uVKbQa,CA,82,The Thacher School,Ojai,CA,"Astronomy and Astrophysics, Other",East Asian Studies,2.73,2025,25,21,32,13,15,446,604,550,501,748,449,722,632,593,800,658,2
4687,fsmith,7XveXjwm6ZpImG,GA,167,Atlanta International School,Atlanta,GA,Broadcast Journalism,"Computer and Information Sciences, Other",3.17,2026,15,13,26,23,19,648,573,521,559,606,473,741,800,767,565,761,4
4686,hillhoward,abP7hZlhYFwEJPw5,NY,11,Regis High School,New York,NY,Community Organization and Advocacy,Illustration,2.88,2027,23,30,19,13,18,400,654,543,613,722,516,747,469,680,505,724,1
4685,johnsalinas,M9oswPyzVF7FVGv,NY,47,Riverdale Country School,Bronx,NY,"Computer Programming/Programmer, General",Anthropology,3.06,2024,21,13,22,30,21,503,642,695,528,570,518,800,641,683,574,800,2
4684,patricia57,7B3JHTEok,NY,81,The Cathedral School of St. John the Divine,New York,NY,Asian Studies/Civilization,Agribusiness/Agricultural Business Operations,2.50,2027,13,28,24,23,19,774,589,423,677,483,669,800,485,512,490,696,1
4683,jasminelewis,Op9fWvidj,NM,114,Albuquerque Academy,Albuquerque,NM,"Communication and Media Studies, Other","Economics, General",3.16,2027,28,17,23,21,25,528,551,515,656,470,702,657,713,411,748,588,1
4682,zbaker,OzXoOQiNdwgQTBK2A5,CA,155,Sage Hill School,Newport Coast,CA,Clinical Laboratory Science/Medical Technology/Technologist,Humanities/Humanistic Studies,3.24,2026,13,26,20,24,18,707,638,606,647,676,603,783,673,629,625,549,2
4681,poncecrystal,PSZ3RPDaT62,DC,138,Maret School,Washington,DC,Financial Planning and Services,Customer Service Management,2.73,2024,20,22,31,22,15,629,535,800,546,645,549,701,462,732,706,737,3
4680,mbrown,6BxjgrcmqEDZ8H,NJ,110,Dwight-Englewood School,Englewood,NJ,"Dance, Other",German Studies,3.26,2027,17,29,21,21,18,676,516,785,509,541,800,588,534,663,636,579,1
4679,yromero,V6pWaMR86H,NY,143,Avenues: The World School,New York,NY,Keyboard Instruments,"Computer Engineering, General",3.24,2025,36,19,9,26,20,533,618,445,704,474,400,614,652,766,710,588,4
4678,michael09,SxleE9Qxqxg,CA,60,The Harker School,San Jose,CA,Aircraft Powerplant Technology/Technician,"Architecture and Related Services, Other",3.15,2025,18,23,11,20,9,486,502,614,712,746,604,688,565,552,800,755,5
4677,nicholas72,u60Ini0kC5DloCS,MA,33,Winsor School,Boston,MA,Molecular Biology,"Agricultural Business and Management, General",3.15,2026,21,27,15,18,27,546,542,674,573,668,563,623,731,724,586,629,0
4676,sjackson,0B7bxb67bY,NH,18,St. Paul's School,Concord,NH,Computational Science,Drama and Dance Teacher Education,3.17,2028,19,20,12,24,19,400,668,494,632,618,503,570,495,700,647,721,6
4675,msosa,0GcRLKgopi9NMH4AR4k,NJ,141,Kent Place School,Summit,NJ,Chemical Engineering,"Electrical and Electronic Engineering Technologies/Technicians, Other",2.86,2023,34,19,26,17,20,400,582,741,651,596,637,513,714,790,800,800,6
4674,salazargary,8SDdJzerDsUEX,MA,74,Concord Academy,Concord,MA,"Finance, General","Computer and Information Sciences, Other",3.68,2028,29,18,10,21,21,519,457,400,670,800,581,800,626,562,632,616,0
4673,monicamcmillan,YOfKo2Gf9UG,CA,172,Pacific Ridge School,Carlsbad,CA,Asian Studies/Civilization,Computer Systems Analysis/Analyst,3.33,2026,21,22,16,22,15,463,753,722,577,597,548,761,740,797,705,570,6
4672,pmarshall,MW0UrufqOzgDCcw8Ty,NY,80,City and Country School,New York,NY,"Area Studies, Other",Asian Studies/Civilization,3.04,2026,20,25,15,28,18,510,602,400,800,800,471,800,746,781,601,656,8
4671,timothy38,X3yxBaLD,OH,193,Laurel School,Shaker Heights,OH,"Engineering Technology, General","Business, Management, Marketing, and Related Support Services, Other",2.81,2024,35,22,23,20,15,400,451,557,603,529,625,721,659,800,681,529,1
4670,thomasmiller,EoCZ60cu02K,CA,129,The Webb Schools,Claremont,CA,American Government and Politics (United States),Construction Engineering,3.83,2024,14,12,19,27,15,424,635,652,697,698,726,787,562,800,620,719,6
4669,mariariggs,bWjDkwVC3wIOF3EQQZ,PA,191,The Hill School,Pottstown,PA,Automobile/Automotive Mechanics Technology/Technician,"Foreign Languages and Literatures, General",2.67,2024,23,14,20,26,28,464,630,525,614,800,654,632,591,702,602,583,0
4668,christie86,JVEnOmG9Z2S2g,IL,62,University of Chicago Laboratory Schools,Chicago,IL,Financial Planning and Services,Biological and Physical Sciences,2.80,2028,22,21,18,18,5,539,410,400,722,783,513,766,685,555,730,619,7
4667,joshuaflores,7DZkznwg,CA,129,The Webb Schools,Claremont,CA,Horticultural Science,American Indian/Native American Studies,2.98,2027,23,34,19,30,19,767,400,742,575,627,589,591,753,770,800,800,3
4666,ericmoon,2CPw5F72kbqoXYed,NY,157,Poly Prep Country Day School,Brooklyn,NY,"Aerospace, Aeronautical and Astronautical/Space Engineering",Customer Service Management,3.24,2028,1,14,12,23,17,484,540,682,593,565,577,657,553,657,554,606,7
4665,rachel95,TV6RioTl3,NY,151,Marymount School of New York,New York,NY,Kinesiology and Exercise Science,Journalism,3.04,2024,22,18,7,25,8,483,698,619,738,747,704,773,486,582,764,577,10
4664,chanjeffrey,Z76tOToPe,CA,25,Polytechnic School,Pasadena,CA,"Forestry, Other",Ceramic Arts and Ceramics,3.10,2027,26,22,21,21,25,545,639,800,725,558,431,800,731,517,800,693,7
4663,hgarcia,IhvMEDfD68,GA,125,Pace Academy,Atlanta,GA,Evolutionary Biology,Community Health Services/Liaison/Counseling,3.18,2028,28,14,21,21,18,418,541,533,602,646,795,625,468,536,697,468,3
4662,renee49,onYQ7E05gd5cfl5YJ9,NY,100,Bronx High School of Science,Bronx,NY,"Health and Physical Education/Fitness, General",Molecular Biology,2.87,2023,17,24,20,17,20,524,487,504,436,742,653,697,620,629,797,591,5
4661,david57,605y2expKSMbLk41QJ,NY,37,Dalton School,New York,NY,European History,Comparative Literature,3.33,2028,17,17,32,23,14,554,400,533,800,613,400,755,685,691,595,800,1
4660,hansenjoshua,WG3XvWhoIcN21FvB,NY,15,Brearley School,New York,NY,International Public Health/International Health,Child Development,3.24,2028,21,28,31,15,22,507,584,516,527,654,507,645,703,556,685,660,2
4659,vjames,WBazZenO3Vehw,TX,101,Liberal Arts & Science Academy,Austin,TX,"Clinical/Medical Laboratory Science and Allied Professions, Other",Biophysics,2.50,2025,17,17,22,24,23,553,521,573,500,727,800,718,667,670,726,725,7
4658,brittneyhenderson,iCc4BLoz5L3xnHG5ZDO,CA,75,Westridge School,Pasadena,CA,International/Global Studies,"Astronomy and Astrophysics, Other",2.56,2024,27,20,20,20,19,400,800,723,724,678,497,800,493,692,483,787,7
4657,ashley50,JNqFVzl60Sbf,NY,79,Williamsburg Charter High School,Brooklyn,NY,Entrepreneurship/Entrepreneurial Studies,Elementary and Middle School Administration/Principalship,2.98,2023,12,29,22,25,22,664,439,715,510,771,524,752,652,752,644,715,2
4656,antoniosloan,7bq3PfHRUj7c1,NY,100,Bronx High School of Science,Bronx,NY,Clinical/Medical Laboratory Technician,Biophysics,2.94,2023,21,22,19,25,23,423,506,676,587,601,594,505,658,668,623,576,1
4655,kathleenschmitt,5IRGxpXpZA7UEcaukjm,CA,146,Francis Parker School,San Diego,CA,Drawing,Caribbean Studies,3.56,2028,18,14,19,26,29,663,642,641,800,400,604,705,465,598,649,701,4
4654,brian03,wU1XRv26Sr6Oyt,OR,165,Catlin Gabel School,Portland,OR,Community Organization and Advocacy,Chemical Physics,2.50,2023,23,10,14,33,20,570,574,599,558,774,473,692,660,796,627,554,4
4653,jessicahensley,JHMspiPVVhmM0Qhpavr0,CT,122,The Taft School,Watertown,CT,Computational Mathematics,"Funeral Service and Mortuary Science, General",3.30,2023,31,20,20,21,27,465,442,705,610,661,718,649,646,704,643,681,0
4652,rebeccawalker,HwIIxA4ol0MVeyFF,MA,98,The Roxbury Latin School,West Roxbury,MA,Astrophysics,Bible/Biblical Studies,3.32,2027,6,25,13,22,27,573,431,557,679,643,705,782,527,562,703,559,10
4651,pricedrew,M8T3IFFuBH,NY,78,Staten Island Technical High School,Staten Island,NY,"Aerospace, Aeronautical and Astronautical/Space Engineering",Audiology/Audiologist,2.68,2025,25,19,26,15,21,737,602,683,590,616,545,800,420,640,702,705,5
4650,virginia76,7f0YyD2dCn0Y8,NJ,171,Donovan Catholic High School,Toms River,NJ,African Studies,Agroecology and Sustainable Agriculture,2.92,2023,29,24,21,21,25,608,593,432,677,800,705,684,451,655,800,623,4
4649,tiffanyrobinson,MRyI6pXp,NY,43,The Chapin School,New York,NY,Biological and Physical Sciences,"Classics and Classical Languages, Literatures, and Linguistics, Other",2.22,2028,26,18,32,27,17,486,596,601,740,607,640,735,634,654,720,614,4
4648,jilltran,sTtWO54P6TjEVMfCJG,CA,6,Harvard-Westlake School,Los Angeles,CA,Electrical and Electronics Engineering,Asian Studies/Civilization,2.62,2026,16,24,32,16,18,476,654,692,505,650,533,800,636,660,612,800,8
4647,wilsonolivia,49QZvxhsFftC,GA,66,"Gwinnett School of Mathematics, Science & Technology",Lawrenceville,GA,"Agricultural Business and Management, General",Historic Preservation and Conservation,3.25,2026,24,20,15,25,15,621,586,532,672,800,775,709,722,697,707,515,6
4646,pettyerin,9j4TBW07Rgg0AgrM,DC,71,St. Albans School,Washington,DC,"Chemistry, General",Digital Arts,3.33,2023,7,19,21,18,20,543,684,623,723,752,779,518,684,569,669,460,6
4645,smithchristina,RwFGAWRz0O,VA,21,Thomas Jefferson High School for Science & Technology,Alexandria,VA,Mathematics Teacher Education,Data Modeling/Warehousing and Database Administration,3.17,2024,14,14,21,28,23,557,552,668,631,557,705,618,531,660,589,727,8
4644,diana06,6WRLMpn2Ep,TX,84,School of Science & Engineering,Dallas,TX,Educational Psychology,Community Health and Preventive Medicine,3.46,2025,26,28,34,7,27,498,635,629,639,584,514,609,595,594,753,800,1
4643,lisa22,O3KeToZI5hXMoupY33w,PA,133,The Baldwin School,Bryn Mawr,PA,Financial Planning and Services,Agricultural Teacher Education,3.38,2025,22,20,22,24,23,705,556,496,691,722,651,755,594,719,726,708,0
4642,michele24,eYZRYlXR9Ld49rG,NY,11,Regis High School,New York,NY,Artificial Intelligence,Architectural Engineering,3.80,2028,8,15,28,35,15,576,585,522,623,447,607,748,800,677,610,711,2
4641,coxdouglas,iL00OKd3,MA,67,Boston University Academy,Boston,MA,Biochemistry and Molecular Biology,Christian Studies,3.05,2023,9,16,22,18,20,598,400,400,633,673,564,649,555,520,680,655,0
4640,onealstephanie,OEnO63g63rqOq,CT,45,The Loomis Chaffee School,Windsor,CT,"City/Urban, Community and Regional Planning","Dance, General",2.31,2027,12,23,28,27,19,535,542,690,647,571,766,739,695,772,401,619,4
4639,desiree06,hHXujUjhP4mKt,CA,127,Chadwick School,Palos Verdes Peninsula,CA,Business Statistics,"Drama and Dramatics/Theatre Arts, General",2.83,2027,15,26,29,20,22,601,713,593,709,729,551,580,800,584,768,719,0
4638,williamsderek,N9rkRbOrG9izCTi,MD,89,Holton-Arms School,Bethesda,MD,"Forestry, General",Information Science/Studies,3.44,2026,17,25,23,26,17,400,505,498,661,546,454,658,531,800,642,690,10
4637,marysmith,Sy46AJSf,MA,55,Massachusetts Academy of Math & Science,Worcester,MA,Fashion/Apparel Design,Architectural Engineering,2.34,2023,15,19,18,18,17,584,612,524,584,698,666,800,730,742,687,800,3
4636,yangchelsey,3DaelAWkAxil,NJ,48,Newark Academy,Livingston,NJ,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,Christian Studies,2.46,2024,28,26,25,27,21,638,632,630,728,605,600,772,679,523,680,562,9
4635,mendezsandra,yWEZ7UtfQ,TX,86,School for the Talented & Gifted,Dallas,TX,"Dramatic/Theatre Arts and Stagecraft, Other",Ancient Studies/Civilization,3.38,2027,26,15,22,9,11,628,510,663,681,699,572,613,599,641,800,800,8
4634,william06,T9wVSlM7Gldrl5tond,NY,115,French-American School of New York,Mamaroneck,NY,Comparative Literature,Family and Community Services,3.00,2023,11,16,17,19,13,400,651,560,641,715,525,793,581,677,646,616,0
4633,donna69,9zgjshOiHVQ8ZgfmMiO,NJ,161,Gill St. Bernard's School,Gladstone,NJ,Aeronautical/Aerospace Engineering Technology/Technician,Environmental Health,3.10,2025,18,26,16,15,23,560,560,659,676,542,456,800,692,684,602,668,3
4632,rnorman,QO12DakL8AwDKcAmDO,AZ,51,BASIS Scottsdale,Scottsdale,AZ,Advertising,Health Information/Medical Records Administration/Administrator,2.47,2026,13,26,15,21,21,442,568,635,739,594,612,800,655,537,674,764,9
4631,scottcampbell,9NaM5G94NM,CA,25,Polytechnic School,Pasadena,CA,Chemical and Biomolecular Engineering,Child Development,3.13,2026,14,26,23,19,23,665,499,670,759,644,674,800,780,633,449,800,1
4630,alexander87,Z09XPCwB7,NY,160,Blue School,New York,NY,Family and Consumer Sciences/Home Economics Teacher Education,Agricultural Teacher Education,2.68,2026,16,24,20,24,20,617,463,687,687,577,466,800,669,642,638,762,7
4629,franknathan,MEZmkx6f3MhCKib,DC,72,National Cathedral School,Washington,DC,"Family and Consumer Sciences/Human Sciences, General",Civil Engineering Technology/Technician,2.51,2025,29,11,36,18,20,550,439,608,725,493,667,601,715,800,650,657,1
4628,wwheeler,K8hQZjO8k4eg1Lhrcz,CA,31,Marlborough School,Los Angeles,CA,East Asian Studies,"Business, Management, Marketing, and Related Support Services, Other",3.21,2026,14,21,21,12,14,592,400,588,440,474,510,771,613,634,713,496,3
4627,blake71,P6SGeKkZSfNOR7ODLX6,TX,86,School for the Talented & Gifted,Dallas,TX,"Dance, Other",Fire Science/Fire-fighting,3.22,2026,16,29,12,16,21,567,499,675,800,642,765,747,758,657,725,800,9
4626,kararivas,WVV0Fsyo46b,NH,18,St. Paul's School,Concord,NH,Bioengineering and Biomedical Engineering,Automobile/Automotive Mechanics Technology/Technician,2.59,2023,16,19,23,18,21,632,707,591,400,544,400,579,574,643,601,705,8
4625,nicholasharris,2ehQZ4ekQ,NY,26,EF Academy New York,Thornwood,NY,International Economics,Bilingual and Multilingual Education,2.53,2028,26,31,26,36,14,627,457,748,646,614,571,702,581,637,695,649,7
4624,kingalexander,FOs28TflEPEdoO,CT,8,Choate Rosemary Hall,Wallingford,CT,Education/Teaching of Individuals with Hearing Impairments Including Deafness,"Dietetics and Clinical Nutrition Services, Other",3.37,2025,24,29,19,23,17,468,561,629,712,643,737,692,691,714,699,609,0
4623,rcameron,6EOScUxE,CA,31,Marlborough School,Los Angeles,CA,Econometrics and Quantitative Economics,"Educational Leadership and Administration, General",3.58,2026,18,26,22,27,34,604,614,718,727,579,738,684,662,426,793,503,10
4622,cynthia19,r5hsvegIEcB4LJSY,GA,125,Pace Academy,Atlanta,GA,"Applied Horticulture/Horticulture Operations, General",Business/Managerial Economics,2.61,2024,29,20,24,16,23,400,609,800,782,504,600,800,515,534,572,627,5
4621,matthewgallagher,7wqsuZD6wP,NY,37,Dalton School,New York,NY,Geography,Broadcast Journalism,2.58,2028,30,20,18,26,13,466,516,628,758,651,687,642,570,596,635,800,9
4620,bruceellis,N8MNoqXvsWB8u,NY,80,City and Country School,New York,NY,International Economics,Kinesiology and Exercise Science,3.12,2023,22,22,24,21,22,415,465,489,476,513,665,797,499,782,633,736,9
4619,ijones,9eWSvPyzRzIHLqvAN,NY,170,BASIS Independent Manhattan,New York,NY,Construction Management,,2.59,2023,18,24,13,22,35,680,400,587,689,696,607,571,575,568,601,618,2
4618,albert98,9yfPDaTu,CT,64,Hopkins School,New Haven,CT,Creative Writing,"Biology/Biological Sciences, General",3.44,2028,22,11,31,15,17,544,600,463,679,678,505,729,544,594,676,538,5
4617,caitlinbailey,IbFAtOXa8Xq1Ap6,NJ,176,"The Academy for Mathematics, Science & Engineering",Rockaway,NJ,Cognitive Science,Exercise Physiology,3.68,2026,20,11,11,23,20,584,459,536,793,656,731,638,600,780,800,663,4
4616,traciewalker,Gg8j7Ls319iIwQ3g,NY,154,Friends Seminary,New York,NY,Drawing,"Family and Consumer Sciences/Human Sciences, General",2.63,2023,10,20,25,18,23,703,400,731,604,706,548,800,575,792,655,800,7
4615,munozalicia,bFafTYEptlMN2aFnoj00,CA,54,Head-Royce School,Oakland,CA,Environmental Design/Architecture,"Agricultural Business and Management, General",2.95,2025,16,23,21,23,20,400,630,650,581,495,551,559,681,677,692,800,9
4614,browndaniel,TLYJpvi3B2,CA,181,Palo Alto High School,Palo Alto,CA,Biochemistry and Molecular Biology,"Forestry, General",2.43,2027,20,15,17,23,14,544,721,503,591,637,573,646,473,560,653,698,3
4613,deannamullins,2tILKtdnaxKoFUL,SC,120,South Carolina Governor's School for Science & Mathematics,Hartsville,SC,American History (United States),Bioethics/Medical Ethics,3.22,2028,19,19,12,20,24,400,704,533,672,412,534,668,737,682,770,586,0
4612,kmoon,OVe7MnY4F86YgaW99zH,NY,100,Bronx High School of Science,Bronx,NY,"Communication, General","Funeral Service and Mortuary Science, General",3.19,2023,20,26,25,20,22,555,577,588,695,702,655,800,558,561,420,790,0
4611,kelly70,qM5kSvBb5jZAZAc,MA,32,Middlesex School,Concord,MA,"Fine/Studio Arts, General","Computer and Information Sciences and Support Services, Other",3.05,2027,36,17,26,26,19,470,477,709,577,428,633,692,613,692,660,800,6
4610,patrick00,vCIjrCcmzw31DbP,NJ,48,Newark Academy,Livingston,NJ,Environmental Science,Family and Consumer Sciences/Home Economics Teacher Education,3.24,2024,20,22,20,20,12,595,556,728,779,547,643,800,555,800,513,771,0
4609,anitawilliams,7RsT5Tv5H2JPeaxAY,IL,69,Adlai E. Stevenson High School,Lincolnshire,IL,Agronomy and Crop Science,Accounting,3.50,2027,23,21,19,25,31,579,737,579,800,682,573,588,732,631,800,703,3
4608,zsullivan,Cz1NTb63O4gWJ7Iesusj,CA,82,The Thacher School,Ojai,CA,Financial Mathematics,Computer Graphics,2.93,2027,13,6,16,20,16,606,602,620,674,551,410,630,526,542,800,735,4
4607,jamesbrewer,rX0dRlme5Kx704,CA,93,Windward School,Los Angeles,CA,Agricultural and Extension Education Services,Liberal Arts and Sciences/Liberal Studies,3.04,2028,13,21,25,23,16,406,537,607,638,800,554,613,641,800,800,692,6
4606,rdawson,I8OZk9pvfXMxGZmjZ8,MA,174,Northfield Mount Hermon School,Mount Hermon,MA,French Language and Literature,Accounting and Finance,3.00,2028,14,24,27,23,27,400,617,629,468,552,786,800,752,541,556,800,2
4605,harrismariah,LvQriH1z2WLcRccd,NJ,40,Bergen County Academies,Hackensack,NJ,Dairy Science,Forest Management/Forest Resources Management,3.26,2025,22,11,21,28,13,461,579,562,648,574,753,729,633,630,701,524,7
4604,carloslopez,SGD0is2EF0h,TX,87,Greenhill School,Addison,TX,American Government and Politics (United States),Ballet,3.23,2023,20,8,26,26,17,552,400,595,718,604,493,579,517,628,697,569,9
4603,jane80,4qmr93yxVnc,NY,43,The Chapin School,New York,NY,Criminal Justice/Law Enforcement Administration,Health Information/Medical Records Technology/Technician,2.74,2024,19,15,14,34,25,569,460,800,776,544,678,699,745,579,630,742,2
4602,ramosstephanie,ObNEyijJ4PQABB,NJ,63,Union County Magnet High School,Scotch Plains,NJ,Environmental Chemistry,"Computer and Information Sciences, Other",2.82,2024,27,24,24,8,14,490,486,653,691,618,587,786,613,800,694,436,10
4601,gjohnson,f2FJmkokVyGyp8,DC,72,National Cathedral School,Washington,DC,Cultural Studies/Critical Theory and Analysis,"Electrical, Electronic and Communications Engineering Technology/Technician",3.38,2024,18,16,14,27,23,445,400,655,668,655,580,744,400,653,800,756,4
4600,stephanie00,4TdmrH4OvUgTsk90nbnZ,NJ,175,Bergen County Technical High School - Teterboro,Teterboro,NJ,"Hospitality Administration/Management, General",Forest Sciences and Biology,2.82,2025,22,14,25,36,13,722,559,527,570,494,628,703,703,684,677,533,2
4599,michaelfox,YC8QqT7d5sAsLaC7,NY,88,Hackley School,Tarrytown,NY,Agronomy and Crop Science,"Business/Commerce, General",2.93,2023,13,25,34,15,10,614,461,671,752,626,614,800,623,622,588,724,0
4598,zmosley,h3eIynjQLrAU4CsL,GA,150,The Paideia School,Atlanta,GA,Cultural Studies/Critical Theory and Analysis,Anthropology,3.04,2028,29,12,26,19,21,475,499,562,512,608,720,643,510,742,700,637,5
4597,curtislawrence,AuoVtnCwV5EMVi5sDA8,NY,5,Trinity School,New York,NY,Architecture,African-American/Black Studies,3.79,2025,7,25,9,24,22,552,434,660,530,553,594,731,474,729,622,744,4
4596,alfredhernandez,Rp5fYzTpyb0mqAdb,FL,35,Ransom Everglades School,Coconut Grove,FL,German Language Teacher Education,Computational and Applied Mathematics,3.24,2023,23,14,21,26,21,616,518,754,587,800,800,800,667,588,719,627,4
4595,vasquezdaniel,y6f12KmnaiSV6bW,NY,131,Jericho Senior High School,Jericho,NY,Educational/Instructional Technology,Curriculum and Instruction,2.69,2024,20,17,27,19,19,400,400,631,684,632,561,740,627,499,650,507,9
4594,blakediaz,S5l2ygSxO0EC9gZ,DC,173,St. Anselm's Abbey School,Washington,DC,Development Economics and International Development,Film/Cinema/Video Studies,3.09,2028,21,26,16,19,10,628,707,484,400,713,682,750,687,681,600,714,0
4593,mwhite,n5xaznIbyLWN,CA,112,Woodside Priory School,Portola Valley,CA,Education/Teaching of Individuals with Hearing Impairments Including Deafness,Illustration,3.65,2028,17,23,32,15,12,400,643,400,710,748,605,757,778,613,695,507,8
4592,derek40,2jVvo67u2T9G,CA,75,Westridge School,Pasadena,CA,Asian Studies/Civilization,"Crafts/Craft Design, Folk Art and Artisanry",3.01,2024,21,26,28,19,15,589,400,400,550,587,501,698,634,635,657,672,3
4591,cody71,tUj50ZOv0vrSrt5zZI,MN,179,Mounds Park Academy,St. Paul,MN,Computational Science,Bioinformatics,3.70,2023,11,21,17,25,30,523,445,619,470,710,800,601,645,668,800,661,5
4590,rogerskendra,4e5mEHlj,NY,81,The Cathedral School of St. John the Divine,New York,NY,Engineering Science,Advertising,2.95,2027,12,25,12,18,29,525,603,747,656,627,546,611,514,627,800,694,6
4589,manuelthompson,M046DWdrhmjr7A,NJ,161,Gill St. Bernard's School,Gladstone,NJ,Drawing,Drama and Dance Teacher Education,2.61,2028,15,23,22,13,22,629,519,429,637,800,561,800,459,580,797,732,4
4588,kaitlyn94,b5P3hf7u237Ui,MA,117,St. Mark's School,Southborough,MA,Astronomy,"Classical, Ancient Mediterranean and Near Eastern Studies and Archaeology",3.26,2028,5,12,24,31,29,400,623,686,671,631,670,785,523,750,551,793,0
4587,hughesbenjamin,rS3N7yf8yYBvp7dwGY8,CA,31,Marlborough School,Los Angeles,CA,Jazz/Jazz Studies,Humanities/Humanistic Studies,3.54,2024,19,13,17,26,35,400,533,732,670,491,538,800,672,655,589,628,9
4586,susanaguilar,HXQCyYvDn8Fe,NJ,159,Rutgers Preparatory School,Somerset,NJ,Hospitality and Recreation Marketing Operations,"Design and Visual Communications, General",2.68,2023,23,16,27,25,20,480,628,529,768,538,554,557,604,676,725,790,1
4585,valerie40,xXxcJAMDGTZJ0Jm,MO,29,John Burroughs School,St. Louis,MO,American Sign Language (ASL),Bible/Biblical Studies,3.15,2023,19,20,24,34,30,663,572,629,502,783,800,598,689,665,748,800,1
4584,hawkinsricardo,qLBphznnU1wJkhEGe,CA,103,BASIS Independent Silicon Valley,San Jose,CA,"Ethnic, Cultural Minority, Gender, and Group Studies, Other",,2.71,2023,26,24,20,27,13,400,419,670,629,556,610,715,486,730,800,557,0
